title,emulator,download_link
"Denki Blocks! (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Denki%20Blocks%21%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Denki Blocks! (USA) (En Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Denki%20Blocks%21%20%28USA%29%20%28En%2CEs%29.zip"
"Dexter's Laboratory - Chess Challenge (Europe) (En Fr De Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dexter%27s%20Laboratory%20-%20Chess%20Challenge%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%29.zip"
"Dexter's Laboratory - Deesaster Strikes! (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dexter%27s%20Laboratory%20-%20Deesaster%20Strikes%21%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dexter's Laboratory - Deesaster Strikes! (USA) (En Fr De Es It) (Rev 1)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dexter%27s%20Laboratory%20-%20Deesaster%20Strikes%21%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Rev%201%29.zip"
"Dexter's Laboratory - Deesaster Strikes! (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dexter%27s%20Laboratory%20-%20Deesaster%20Strikes%21%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Digimon - Battle Spirit (Europe) (En Fr De Es It) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Digimon%20-%20Battle%20Spirit%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29.zip"
"Digimon - Battle Spirit (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Digimon%20-%20Battle%20Spirit%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Digimon - Battle Spirit 2 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Digimon%20-%20Battle%20Spirit%202%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Digimon - Battle Spirit 2 (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Digimon%20-%20Battle%20Spirit%202%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Digimon Racing (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Digimon%20Racing%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Digimon Racing (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Digimon%20Racing%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dinotopia - The Timestone Pirates (USA  Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dinotopia%20-%20The%20Timestone%20Pirates%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Disney Sports - Basketball (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Disney%20Sports%20-%20Basketball%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Disney Sports - Football (Soccer) (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Disney%20Sports%20-%20Football%20%28Soccer%29%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Disney Sports - Motocross (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Disney%20Sports%20-%20Motocross%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Disney Sports - Skateboarding (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Disney%20Sports%20-%20Skateboarding%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Disney Sports - Snowboarding (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Disney%20Sports%20-%20Snowboarding%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Disney's Party (USA  Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Disney%27s%20Party%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Donald Duck Advance (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Donald%20Duck%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Donkey Kong Country (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Donkey%20Kong%20Country%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Donkey Kong Country 2 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Donkey%20Kong%20Country%202%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Donkey Kong Country 3 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Donkey%20Kong%20Country%203%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Double Pack - Sonic Advance & ChuChu Rocket! (Japan) (En Ja Fr De Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Double%20Pack%20-%20Sonic%20Advance%20%26%20ChuChu%20Rocket%21%20%28Japan%29%20%28En%2CJa%2CFr%2CDe%2CEs%29.zip"
"Double Pack - Sonic Battle & Sonic Advance (Japan) (En Ja Fr De Es+En Ja)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Double%20Pack%20-%20Sonic%20Battle%20%26%20Sonic%20Advance%20%28Japan%29%20%28En%2CJa%2CFr%2CDe%2CEs%2BEn%2CJa%29.zip"
"Double Pack - Sonic Pinball Party & Sonic Battle (Japan) (En Ja+En Ja Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Double%20Pack%20-%20Sonic%20Pinball%20Party%20%26%20Sonic%20Battle%20%28Japan%29%20%28En%2CJa%2BEn%2CJa%2CFr%2CDe%2CEs%2CIt%29.zip"
"Downforce (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Downforce%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dr. Muto (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dr.%20Muto%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dragon Ball - Advanced Adventure (Europe) (En Fr De Es It) (Beta) (2005-02-25)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%20Ball%20-%20Advanced%20Adventure%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29%20%282005-02-25%29.zip"
"Dragon Ball - Advanced Adventure (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%20Ball%20-%20Advanced%20Adventure%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dragon Ball Z - Supersonic Warriors (Europe) (En Fr De Es It) (Beta 1)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%20Ball%20Z%20-%20Supersonic%20Warriors%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%201%29.zip"
"Dragon Ball Z - Supersonic Warriors (Europe) (En Fr De Es It) (Beta 2)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%20Ball%20Z%20-%20Supersonic%20Warriors%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%202%29.zip"
"Dragon Ball Z - Supersonic Warriors (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%20Ball%20Z%20-%20Supersonic%20Warriors%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dragon Ball Z - Taiketsu (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%20Ball%20Z%20-%20Taiketsu%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dragon Ball Z - The Legacy of Goku (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%20Ball%20Z%20-%20The%20Legacy%20of%20Goku%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dragon Ball Z - The Legacy of Goku II (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%20Ball%20Z%20-%20The%20Legacy%20of%20Goku%20II%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dragon's Rock (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dragon%27s%20Rock%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Drill Dozer (Europe) (En Fr De Es It) (Virtual Console)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Drill%20Dozer%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Virtual%20Console%29.zip"
"Driv3r (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Driv3r%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Driv3r (Europe) (Es) (Beta 2)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Driv3r%20%28Europe%29%20%28Es%29%20%28Beta%202%29.zip"
"Driven (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Driven%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Driven (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Driven%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Driver 2 Advance (Europe) (En Fr De Es It) (Beta) (2002-06-06)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Driver%202%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29%20%282002-06-06%29.zip"
"Driver 2 Advance (Europe) (En Fr De Es It) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Driver%202%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29.zip"
"Driver 2 Advance (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Driver%202%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Droopy's Tennis Open (Europe) (En Fr De Es It Nl) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Droopy%27s%20Tennis%20Open%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29%20%28Beta%29.zip"
"Droopy's Tennis Open (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Droopy%27s%20Tennis%20Open%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Duel Masters - Kaijudo Showdown (Europe) (En Fr De Es It) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Duel%20Masters%20-%20Kaijudo%20Showdown%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29.zip"
"Duel Masters - Kaijudo Showdown (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Duel%20Masters%20-%20Kaijudo%20Showdown%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Duel Masters - Sempai Legends (Europe) (En Fr De Es It) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Duel%20Masters%20-%20Sempai%20Legends%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29.zip"
"Duel Masters - Sempai Legends (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Duel%20Masters%20-%20Sempai%20Legends%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Duel Masters - Shadow of the Code (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Duel%20Masters%20-%20Shadow%20of%20the%20Code%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dungeons & Dragons - Eye of the Beholder (Europe) (En Fr De Es It) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dungeons%20%26%20Dragons%20-%20Eye%20of%20the%20Beholder%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29.zip"
"Dungeons & Dragons - Eye of the Beholder (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dungeons%20%26%20Dragons%20-%20Eye%20of%20the%20Beholder%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dynasty Warriors Advance (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dynasty%20Warriors%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"E.T. - The Extra-Terrestrial (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/E.T.%20-%20The%20Extra-Terrestrial%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"ESPN X-Games Skateboarding (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/ESPN%20X-Games%20Skateboarding%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Earthworm Jim 2 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Earthworm%20Jim%202%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Ecks V Sever (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Ecks%20V%20Sever%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Ecks vs Sever (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Ecks%20vs%20Sever%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Ecks vs. Sever II - Ballistic (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Ecks%20vs.%20Sever%20II%20-%20Ballistic%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Ed  Edd n Eddy - Jawbreakers! (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Ed%2C%20Edd%20n%20Eddy%20-%20Jawbreakers%21%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Egg Mania (USA) (En Fr Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Egg%20Mania%20%28USA%29%20%28En%2CFr%2CEs%29.zip"
"Eggo Mania (Europe) (En Fr De Es It Nl) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Eggo%20Mania%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29%20%28Beta%29.zip"
"Eggo Mania (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Eggo%20Mania%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Elf - The Movie (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Elf%20-%20The%20Movie%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Elf - The Movie (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Elf%20-%20The%20Movie%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Eragon (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Eragon%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Essence of War  The - Glory Days (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Essence%20of%20War%2C%20The%20-%20Glory%20Days%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"European Super League (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/European%20Super%20League%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Extreme Ghostbusters - Code Ecto-1 (Europe) (En Fr De Es It Pt)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Extreme%20Ghostbusters%20-%20Code%20Ecto-1%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CPt%29.zip"
"F-Zero - GP Legend (Europe) (En Fr De Es It) (Virtual Console)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/F-Zero%20-%20GP%20Legend%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Virtual%20Console%29.zip"
"F-Zero - GP Legend (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/F-Zero%20-%20GP%20Legend%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"F1 2002 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/F1%202002%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"FIFA Soccer 06 (USA  Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/FIFA%20Soccer%2006%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"FIFA Soccer 07 (USA  Europe) (En Fr De Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/FIFA%20Soccer%2007%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%29.zip"
"FIFA Soccer 2003 (USA  Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/FIFA%20Soccer%202003%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"FIFA Soccer 2004 (USA  Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/FIFA%20Soccer%202004%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"FIFA Soccer 2005 (USA  Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/FIFA%20Soccer%202005%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"FILA Decathlon (Europe) (En Fr De Es It Sv)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/FILA%20Decathlon%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CSv%29.zip"
"Fairly OddParents!  The - Clash with the Anti-World (Europe) (En De Es Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Fairly%20OddParents%21%2C%20The%20-%20Clash%20with%20the%20Anti-World%20%28Europe%29%20%28En%2CDe%2CEs%2CNl%29.zip"
"Fantastic 4 (Europe) (Fr De Es Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Fantastic%204%20%28Europe%29%20%28Fr%2CDe%2CEs%2CNl%29.zip"
"Fantastic 4 - Flame On (Europe) (En Fr Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Fantastic%204%20-%20Flame%20On%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.zip"
"Final Fantasy I & II - Dawn of Souls (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Final%20Fantasy%20I%20%26%20II%20-%20Dawn%20of%20Souls%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Final Fantasy IV Advance (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Final%20Fantasy%20IV%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Final Fantasy Tactics Advance (Europe) (En Fr De Es It) (Virtual Console)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Final%20Fantasy%20Tactics%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Virtual%20Console%29.zip"
"Final Fantasy Tactics Advance (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Final%20Fantasy%20Tactics%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Final Fantasy V Advance (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Final%20Fantasy%20V%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Final Fantasy VI Advance (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Final%20Fantasy%20VI%20Advance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Finding Nemo (Europe) (Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Finding%20Nemo%20%28Europe%29%20%28Es%2CIt%29.zip"
"Finding Nemo - The Continuing Adventures (Europe) (En Es It Sv Da)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Finding%20Nemo%20-%20The%20Continuing%20Adventures%20%28Europe%29%20%28En%2CEs%2CIt%2CSv%2CDa%29.zip"
"Fire Emblem (Europe) (En Es It) (Virtual Console)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Fire%20Emblem%20%28Europe%29%20%28En%2CEs%2CIt%29%20%28Virtual%20Console%29.zip"
"Fire Emblem (Europe) (En Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Fire%20Emblem%20%28Europe%29%20%28En%2CEs%2CIt%29.zip"
"Fire Emblem - The Sacred Stones (Europe) (En Fr De Es It) (Virtual Console)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Fire%20Emblem%20-%20The%20Sacred%20Stones%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Virtual%20Console%29.zip"
"Fire Emblem - The Sacred Stones (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Fire%20Emblem%20-%20The%20Sacred%20Stones%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Flintstones  The - Big Trouble in Bedrock (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Flintstones%2C%20The%20-%20Big%20Trouble%20in%20Bedrock%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Flushed Away (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Flushed%20Away%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Ford Racing 3 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Ford%20Racing%203%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Frank Herbert's Dune - Ornithopter Assault (Europe) (En Fr De Es It) (Proto)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Frank%20Herbert%27s%20Dune%20-%20Ornithopter%20Assault%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Proto%29.zip"
"Franklin the Turtle (Europe) (En Fr De Es It Sv No Da Fi) (Rev 2)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Franklin%20the%20Turtle%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CSv%2CNo%2CDa%2CFi%29%20%28Rev%202%29.zip"
